prob,err,trno,half,half_str,phase,phase_str,ta,sa,specID,id,contingency
0.96,0.235862068965517,9,1,first,1,acq,29,22,ss20_bl7525,ss20,75/25
0.97,0.236666666666667,10,1,first,1,acq,29,22,ss20_bl7525,ss20,75/25
0.92,0.178064516129032,11,1,first,1,acq,29,22,ss20_bl7525,ss20,75/25
0.995,0.27625,12,1,first,1,acq,29,22,ss20_bl7525,ss20,75/25
0.995,0.267727272727273,13,1,first,1,acq,29,22,ss20_bl7525,ss20,75/25
0.995,0.259705882352941,14,1,first,1,acq,29,22,ss20_bl7525,ss20,75/25
0.97,0.227142857142857,15,1,first,1,acq,29,22,ss20_bl7525,ss20,75/25
0.97,0.227142857142857,-5,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.98,0.257777777777778,-4,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.99,0.26027027027027,-3,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.955,0.218157894736842,-2,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.995,0.251410256410256,-1,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.995,0.813181818181818,1,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.995,0.777608695652174,2,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.995,0.786666666666667,3,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.97,0.77,4,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.93,0.737692307692308,5,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.995,0.772777777777778,6,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.99,0.775714285714286,7,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.95,0.708620689655172,8,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.96,0.726666666666667,9,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.89,0.664193548387097,10,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.96,0.74125,11,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
NaN,NaN,12,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
NaN,NaN,13,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
NaN,NaN,14,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
NaN,NaN,15,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.95,0.708620689655172,-5,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.96,0.726666666666667,-4,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.89,0.664193548387097,-3,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.96,0.74125,-2,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.995,0.782878787878788,-1,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.995,0.245,1,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.89,0.13390243902439,2,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.98,0.218095238095238,3,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.9,0.132558139534884,4,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.995,0.222272727272727,5,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.94,0.184444444444444,6,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.97,0.209130434782609,7,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.98,0.214042553191489,8,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.94,0.169166666666667,9,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.97,0.194489795918367,10,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.93,0.17,11,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.96,0.195294117647059,12,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.96,0.190769230769231,13,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.9,0.126415094339623,14,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.96,0.182222222222222,15,2,second,1,acq,29,22,ss20_bl7525,ss20,75/25
0.92,0.138181818181818,-5,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.98,0.194285714285714,-4,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.995,0.205526315789474,-3,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.995,0.219137931034483,-2,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.85,0.0703389830508474,-1,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.96,0.754117647058824,1,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.96,0.76,2,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.905,0.710555555555556,3,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.96,0.743783783783784,4,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.99,0.779473684210526,5,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.95,0.719230769230769,6,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.995,0.745,7,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.9,0.65609756097561,8,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.94,0.701904761904762,9,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.99,0.757441860465116,10,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.99,0.762727272727273,11,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.93,0.685555555555556,12,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.89,0.650869565217391,13,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.995,0.760957446808511,14,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
0.95,0.720833333333333,15,2,second,2,ext,29,22,ss20_bl7525,ss20,75/25
NaN,NaN,-5,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
NaN,NaN,-4,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
NaN,NaN,-3,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
NaN,NaN,-2,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
NaN,NaN,-1,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.995,1,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.995,2,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.72,0.72,3,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.65,0.65,4,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.8,0.8,5,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.81,0.81,6,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.91,0.91,7,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.995,8,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.995,9,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.995,10,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.9,0.9,11,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.9,0.9,12,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.95,0.95,13,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.945,0.945,14,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.88,0.88,15,1,first,2,ext,29,22,ss20_bl9010,ss20,90/10
0.78,0.78,-5,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.94,0.94,-4,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.95,0.95,-3,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.945,-2,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.947380952380952,-1,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.171470588235294,1,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.161666666666667,2,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.152894736842105,3,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.145,4,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.137857142857143,5,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.131363636363636,6,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.125434782608696,7,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.97,0.095,8,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.99,0.11,9,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.110384615384615,10,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.99,0.101111111111111,11,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.102142857142857,12,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.98,0.0834482758620689,13,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.095,14,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.0917741935483871,15,1,first,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.0917741935483871,-5,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.08875,-4,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.0859090909090909,-3,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.0832352941176471,-2,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.109285714285714,-1,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.89,0.844545454545455,1,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.951521739130435,2,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.91,0.868333333333333,3,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.935,0.895,4,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.93,0.891538461538462,5,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.94,0.902962962962963,6,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.959285714285714,7,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.96,0.92551724137931,8,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.961666666666667,9,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.962741935483871,10,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.96375,11,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.96469696969697,12,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.965588235294118,13,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.97,0.912857142857143,14,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
NaN,NaN,15,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.96375,-5,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.96469696969697,-4,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.965588235294118,-3,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.97,0.912857142857143,-2,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.98,0.924444444444444,-1,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.106111111111111,1,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.94,0.0481081081081081,2,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.98,0.0852631578947368,3,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.0975641025641025,4,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.12,5,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.7,-0.178048780487805,6,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.137857142857143,7,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.13453488372093,8,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.131363636363636,9,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.92,0.0533333333333333,10,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.125434782608696,11,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.122659574468085,12,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.95,0.0958333333333333,13,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.55,-0.307142857142857,14,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.135,15,2,second,1,acq,29,22,ss20_bl9010,ss20,90/10
0.995,0.129615384615385,-5,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.91,0.0420754716981132,-4,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.96,0.0896296296296296,-3,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.96,0.0872727272727273,-2,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.12,-1,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.835,0.780945945945946,1,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.89,0.837368421052632,2,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.885,0.833717948717949,3,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.945,4,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.946219512195122,5,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.947380952380952,6,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.948488372093023,7,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.995,0.949545454545455,8,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.93,0.885555555555556,9,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.99,0.946521739130435,10,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
0.96,0.896170212765957,11,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
NaN,NaN,12,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
NaN,NaN,13,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
NaN,NaN,14,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
NaN,NaN,15,2,second,2,ext,29,22,ss20_bl9010,ss20,90/10
NaN,NaN,-5,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
NaN,NaN,-4,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
NaN,NaN,-3,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
NaN,NaN,-2,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
NaN,NaN,-1,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.74,0.74,1,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.4,0.4,2,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.79,0.456666666666667,3,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.78,0.28,4,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.84,0.24,5,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.8,0.133333333333333,6,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.95,0.378571428571429,7,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.84,0.215,8,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.88,0.213333333333333,9,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.77,0.77,10,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.85,0.85,11,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.66,0.66,12,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.45,0.45,13,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.33,0.33,14,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.19,0.0233333333333333,15,1,first,1,acq,50,39,ss21_bl6040,ss21,60/40
0.84,0.24,-5,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.8,0.133333333333333,-4,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.95,0.378571428571429,-3,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.84,0.215,-2,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.88,0.213333333333333,-1,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.77,0.77,1,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.85,0.85,2,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.66,0.66,3,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.45,0.45,4,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.33,0.33,5,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.19,0.0233333333333333,6,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.14,-0.00285714285714284,7,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.13,0.005,8,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.11,-0.112222222222222,9,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.11,-0.09,10,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.1,-0.0818181818181818,11,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.06,-0.19,12,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.11,-0.120769230769231,13,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.04,-0.174285714285714,14,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.09,-0.11,15,1,first,2,ext,50,39,ss21_bl6040,ss21,60/40
0.06,-0.19,-5,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.11,-0.120769230769231,-4,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.04,-0.174285714285714,-3,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.09,-0.11,-2,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.05,-0.1375,-1,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.075,-0.625,1,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.09,-0.637272727272727,2,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.23,-0.52,3,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.59,-0.179230769230769,4,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.89,0.104285714285714,5,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.85,0.0499999999999999,6,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.86,0.11,7,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.81,0.0452941176470589,8,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.82,0.0422222222222222,9,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.82,0.0831578947368421,10,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.78,0.03,11,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.89,0.128095238095238,12,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.88,0.152727272727273,13,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.86,0.120869565217391,14,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.88,0.171666666666667,15,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.88,0.171666666666667,-5,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.8,0.12,-4,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.84,0.147692307692308,-3,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.86,0.156296296296296,-2,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.7,-0.0142857142857143,-1,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.54,0.363529411764706,1,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.26,0.0933333333333334,2,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.21,0.0521052631578947,3,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.19,0.04,4,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.25,0.107142857142857,5,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.16,0.0236363636363636,6,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.165,0.0345652173913044,7,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.13,0.005,8,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.09,-0.03,9,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.08,-0.0738461538461539,10,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.505,0.319814814814815,11,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.48,0.301428571428571,12,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.74,0.567586206896552,13,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.29,0.09,14,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.51,0.316451612903226,15,2,second,2,ext,50,39,ss21_bl6040,ss21,60/40
0.185,-0.0208823529411765,-5,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.33,0.101428571428571,-4,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.32,0.0977777777777778,-3,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.23,0.0137837837837838,-2,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.12,-0.0905263157894737,-1,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.76,0.0358620689655172,1,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.73,-0.0033333333333333,2,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.76,0.0503225806451613,3,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.77,0.0825,4,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.71,0.0130303030303029,5,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.69,-0.0158823529411766,6,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.735,0.0207142857142857,7,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.75,0.0277777777777778,8,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.83,0.127297297297297,9,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.75,0.0394736842105263,10,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.81,0.0920512820512821,11,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.795,0.0950000000000001,12,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.68,-0.0273170731707316,13,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.68,-0.0342857142857143,14,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
0.9,0.179069767441861,15,2,second,1,acq,50,39,ss21_bl6040,ss21,60/40
NaN,NaN,-5,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
NaN,NaN,-4,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
NaN,NaN,-3,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
NaN,NaN,-2,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
NaN,NaN,-1,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.92,0.92,1,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.94,0.94,2,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.945,0.611666666666667,3,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.99,0.49,4,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.97,0.57,5,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.92,0.586666666666667,6,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.86,0.431428571428571,7,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.88,0.505,8,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.55,0.105555555555556,9,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.66,0.26,10,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.55,0.186363636363636,11,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.36,0.0266666666666667,12,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.34,0.0323076923076923,13,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.12,-0.237142857142857,14,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.2,-0.133333333333333,15,1,first,2,ext,50,39,ss21_bl7525,ss21,75/25
0.36,0.0266666666666667,-5,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.34,0.0323076923076923,-4,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.12,-0.237142857142857,-3,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.2,-0.133333333333333,-2,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.12,-0.1925,-1,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.92,0.101818181818182,1,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.98,0.153913043478261,2,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.41,-0.423333333333333,3,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.74,-0.1,4,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.82,-0.0261538461538462,5,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.85,-0.00185185185185188,6,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.97,0.112857142857143,7,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.995,0.132931034482759,8,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.995,0.161666666666667,9,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.93,0.0912903225806452,10,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.94,0.0962499999999999,11,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.96,0.141818181818182,12,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.67,-0.153529411764706,13,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.7,-0.128571428571429,14,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.76,-0.0733333333333334,15,1,first,1,acq,50,39,ss21_bl7525,ss21,75/25
0.76,-0.0557894736842105,-5,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.72,-0.100512820512821,-4,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.62,-0.205,-3,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.75,-0.0548780487804879,-2,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.58,-0.22952380952381,-1,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.65,0.355882352941176,1,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.53,0.252222222222222,2,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.43,0.166842105263158,3,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.28,0.03,4,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.16,-0.0780952380952381,5,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.14,-0.0872727272727273,6,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.04,-0.177391304347826,7,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.005,-0.203333333333333,8,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.005,-0.235,9,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
0.06,-0.170769230769231,10,2,second,2,ext,50,39,ss21_bl7525,ss21,75/25
